ID_COMPRA,ID_PRODUCTO,CANT_UNIDADES_COMPRADAS
143,8776871015215,15
733,7201958590992,2
745,0152572948324,11
451,6470478455413,8
861,4800493294940,17
591,4886706839764,17
810,9454786907533,18
987,8637951080021,3
709,0705011803656,13
499,4155440741238,7
446,6944635839410,12
916,2099992128173,6
777,8291964211508,13
291,9389134442407,13
378,8214115318147,7
977,6199607669193,4
267,3731692767878,7
21,1578736717183,16
350,3589568111511,9
641,5361978528978,18
756,3777878698659,3
499,2232824319985,9
686,8993283495255,13
77,4925768787443,12
972,6633366505458,4
547,7127706524111,7
414,7513619581578,9
694,7029898735286,8
535,1500556328973,19
825,6940191339937,3
316,5090615070852,20
201,9345521993112,19
834,6272619861059,10
922,9373085287620,7
186,1263421118283,7
627,1060940439192,14
955,4927231387310,4
203,8777909762309,2
592,0566633101021,18
789,2089605726360,4
442,5125310159301,3
391,2814944547402,10
136,0744480944590,20
211,4951072325842,6
754,0772595558951,20
334,2680110959764,7
90,5378994548996,6
64,0810387211292,9
5,1033227646644,3
506,2572969845353,10
910,1976143179257,9
563,8394240678405,7
324,9608471459269,17
125,2287308178091,1
395,6436342129033,9
856,5312275611306,18
90,8155465415721,16
969,2786334093281,9
697,1140396645047,1
189,3475454110587,4
103,4753098310150,10
842,6020495179160,6
640,7054426388290,15
661,4293285895454,3
110,3021444330017,9
72,1449211474979,4
312,0218893304635,20
263,1968549042495,15
195,1265790637112,19
284,3012297518912,13
749,8989843878187,19
959,5938387598856,12
894,5634963354860,3
862,4042509946980,10
861,7852659160238,4
43,5571300163696,3
992,9639455595802,12
137,8815068826743,20
719,3185212653897,10
552,8772933782620,7
7,4735446452927,6
964,4654920569916,6
793,7724516156220,6
597,7270894402256,11
186,3254474962686,16
31,7966105747017,19
989,1927440926860,9
183,1430826770648,11
157,4412926607984,19
334,1499184105332,7
708,0548815457522,13
854,8004196492429,5
387,8454887916633,19
185,1796207459411,2
521,4614072878274,7
495,1605553933875,1
344,4025897834015,8
59,0847842264227,12
178,9814109582487,13
246,8039904527629,15
933,9231439306932,16
590,1272480804501,5
319,6518330523266,13
988,2076164126526,15
956,3464536643419,16
790,8475973869862,9
76,2807072582773,8
321,1404167232356,16
566,9408788724162,20
405,9464476785969,19
534,1352877470394,11
449,9177349180166,3
131,4985409546372,9
967,0963512772745,20
27,4706276023199,3
163,1412794406354,17
600,7240362308458,1
668,6348689523958,17
576,8453031391524,3
954,9291554590128,5
845,4652633172584,7
704,5133052206153,6
842,0358176171131,20
16,9344927631550,20
752,9493371550952,17
476,8325248251574,4
797,2159914698860,9
538,3033263852519,13
561,8613803398186,11
844,2358547721963,19
989,2332551752007,18
272,5384356896346,18
406,9264268337839,6
196,2875664712174,20
939,7205063796188,1
444,7423554065098,1
780,6146458642424,20
499,2449279302930,5
162,8208838585238,7
451,8568898355579,16
843,4305313825774,17
139,5239820997558,19
420,4411253849692,19
259,0837773155992,15
407,8074624670521,1
194,5669762746912,9
13,0538664598880,11
185,4766337650283,8
563,7151943999265,3
453,5268250989451,14
704,5779202321576,2
685,6273756231651,2
279,4796686181176,9
727,3804252955913,10
643,0378430113660,13
209,5698235916866,1
732,9940066102847,20
928,2249147788206,17
642,4499668511663,4
755,2570384987672,14
381,5769233462843,2
270,4785933807242,11
155,6870135390888,8
444,8308683218340,15
547,0066736571382,2
778,2686069260425,13
50,3154856380285,3
538,1460872960243,12
953,9632334605678,20
76,7192163766916,1
18,8058662139486,15
501,8313714654677,9
643,1288608124031,10
554,2983229263952,1
927,2189053590688,17
534,3871332621174,2
70,7600507200533,1
875,4235076552832,4
67,2432073093500,9
484,4297380704994,6
828,8960080424047,16
316,3558695736713,10
96,0494179908548,11
310,6584643203065,20
56,7872307386551,5
758,9282109675223,8
822,4535784744469,2
867,5801695324878,8
232,3257867711564,15
1,1733276792216,12
867,3912534487127,1
341,8957700504517,8
572,2808009738386,17
249,8391145998881,1
840,3333622799647,15
75,6913319943316,18
354,6708695992467,8
463,0787306965850,1
856,6580104288701,16
357,4176511426816,10
533,6816549901036,11
526,2669438328704,10
359,9093036762654,1
746,3759354949608,11
322,8146668966332,12
232,9426549045073,7
152,2928607426307,13
232,2671681066012,13
490,1070347580076,11
621,5574923793776,9
466,4238485583183,3
739,7264753496036,20
873,9318649567985,20
515,0755280404450,14
481,7264702428835,4
76,0183934902982,7
38,9353847908123,13
349,6698791939377,1
459,8198988004676,3
827,9709611154157,20
267,5342601647327,9
896,1351145293642,5
192,9991418452240,10
622,8703228741787,1
933,9392373373494,10
944,1209545176266,20
684,3182946628153,1
408,7679204386932,5
835,1942871939548,4
147,8656750512793,17
150,3438053946995,8
86,4599881352682,6
124,7015113887779,12
234,4021169133732,14
249,7707069037253,17
468,0809959110439,14
990,1437645476713,5
927,7167722759739,12
520,7094312614775,7
903,3845600833248,8
576,5702389773555,17
688,0438496444433,10
302,5578152744271,4
371,3424490221726,3
797,2790333727924,17
369,2033107804569,13
861,5301167914137,1
124,5936137393225,15
609,9259645616225,19
266,3702326494279,15
697,9028007294513,2
954,4987926699043,17
226,7609502493292,1
434,4537587212756,10
72,7976378280753,10
693,8649562927350,13
565,8133302577801,13
204,0262734029959,5
632,0684867109122,8
897,2718402144618,12
262,7865665176643,17
760,6882601072099,14
60,4786581744316,4
612,8676911418276,17
987,0928905053542,14
967,9035617993545,20
917,3189387722846,12
708,6581934896814,16
513,1285842984360,14
873,6204645174537,6
594,9789283186663,4
565,5057418306908,3
277,0048191951299,9
768,9764411918255,6
392,3582730062383,6
32,0288493370583,20
415,1377009288012,15
984,5971600075468,5
797,2988911390138,19
724,3502430018329,4
875,8920214442910,2
111,2628917803682,14
810,2859854948376,13
913,9944294512317,19
588,1463431921624,7
108,5041849988192,19
159,6836246104998,15
329,1476970531674,8
816,7827183492827,7
198,1734212267546,18
238,6581016331363,14
810,9282404379789,2
308,4549669393918,14
70,7294954025797,2
300,4626500046834,1
494,1881445099083,14
79,5139969235347,14
432,0982018956084,1
430,7788246360081,12
549,9464256825748,7
512,3744096683996,20
49,2920430189381,1
51,2615051180915,5
91,1399478802841,5
849,4288756403092,10
657,0588993282875,19
127,4456799755533,7
602,8755451336889,3
587,9434325359535,5
392,4983545169042,12
826,5032948712993,11
796,1378703402070,2
709,6169101677420,7
877,9280885957335,10
202,9497919727660,10
136,4303323411369,18
586,0033976418753,18
205,6936803594399,10
685,4065622671515,4
15,8660794846400,8
827,5979361145857,4
1000,1299366864749,13
357,4161355424937,13
11,5409724796902,16
807,0133705430909,7
702,5866305009835,11
356,7549454140465,12
815,2028349777665,19
433,8802430362619,18
990,0162387305199,7
506,8306012959278,10
250,3494893405214,10
134,1385022650426,11
831,4989095527141,18
709,9670057366001,7
809,7566258448894,6
624,3785005706764,13
858,7985870624200,4
328,0483748287757,6
571,0828084671240,7
106,9812507671512,12
676,4200492686164,8
225,3700229166873,14
523,6355302880879,14
70,4681777464439,12
354,3695298599502,4
659,5266354490767,14
721,3122578238993,20
355,6889558284674,9
639,4601995780623,15
960,9223176667704,18
30,6759822697878,19
102,7051580790440,6
604,0826260157045,10
592,5871465404598,19
331,8855367633635,5
969,6588059366611,8
645,0590581618515,16
124,8114438998425,15
515,2319954843051,1
527,2676192464678,5
24,4511179149897,7
146,3133252915154,16
541,3100669019379,8
722,8108015533437,1
810,4700644744754,19
111,0147131551428,8
509,0257599146378,7
700,7259267112862,8
32,5057008945333,7
368,6641502650047,6
229,4312374642455,2
616,2230018064253,13
393,4548837031720,16
30,6258477830635,5
801,0833578001038,4
922,0042423332566,5
931,2185239005670,13
824,2523297131892,16
438,1423449968196,1
972,0837146843778,6
196,9598742018717,1
321,0799311830030,14
408,5377865880968,4
15,9236787491750,7
240,4262645428434,12
307,8668709687735,18
579,2293239850180,8
930,4209163612174,9
907,7294299542577,13
857,0393159078960,6
519,2956054368437,2
480,1903220766048,10
599,5713473805816,5
998,5157291036524,19
300,5846723672781,19
832,3371566572155,8
135,8855267826212,5
841,8302638217181,12
606,2784750896721,2
691,9255502937151,17
789,3309157151625,16
645,4504834287300,12
340,5928286597630,12
867,4651518839208,20
178,7002934584314,11
81,5435297983623,15
840,4534537934454,4
338,2522893960158,13
381,7659997740876,2
637,3347780996275,4
967,9002261126803,11
24,8843784951906,19
167,5328167159528,15
607,8805584442084,9
781,5648738037957,9
30,9049684231127,6
306,4100390056932,5
227,4879919001455,13
988,5158140251273,10
227,0165123215738,5
621,7839258052744,1
758,3945264079270,16
530,6976578490427,15
944,2976235797559,7
183,1095721272729,15
677,8428040600769,7
884,9287363034564,13
283,3262559946254,20
210,5494150489580,16
246,9273965699164,17
319,1865424743747,5
254,0829288385599,10
356,1965573840981,19
716,2278821943655,20
391,7338172825514,13
217,9461459296788,2
828,9690502508473,17
321,4728811285664,2
539,7468932673410,13
928,6810342660763,11
29,7655210647571,14
804,7403835915472,13
568,9780750236591,16
153,1038542529849,19
92,1440671291090,12
39,4263796502073,10
549,9727392241750,14
423,9546149277350,14
426,9105644169807,2
819,6515227037820,18
260,3088285617363,4
850,1804212987130,1
549,4944379293402,17
737,5175610930865,3
656,9336824853647,9
325,8250643410106,17
735,2232787073061,12
298,5116469692221,3
771,5461729480224,12
73,0156029075991,1
901,9455603351065,15
95,2741224196466,5
991,7752157395241,6
168,1266879522008,9
479,1746943018502,13
98,6869146137025,12
638,0732373861611,4
286,3951236996490,20
430,4314032887734,13
806,1650974030665,20
258,1926973836097,3
338,8163422715449,2
264,2385131026814,19
18,9307002235005,9
161,7470463535624,1
117,1548310886123,10
679,2179574411524,7
455,6804599721735,1
428,9873026663976,13
901,4529430550931,5
663,5125372061727,20
923,6453720620043,1
26,1948706366961,4
632,4036746547994,14
295,3777567806396,18
523,5409048397199,3
639,7049780542600,5
645,9971930553397,7
187,7069053064028,16
393,4546126872092,17
860,9870453963136,19
613,4899272406650,8
39,0096896884411,4
810,7654923811699,10
824,2287586435114,20
50,0312780590986,4
81,5877823313540,9
38,6195587408326,13
623,4232652565231,11
814,0655635348456,16
337,7559649468687,18
961,6453226050641,15
110,5610684501318,6
849,2625170079816,4
844,7371932119898,18
429,7194989266052,5
128,5615854119379,8
54,2954843778214,17
849,3915804889911,8
976,5336563413540,2
754,5495907718229,14
514,7175987087191,2
361,4310176313740,7
600,5146042432838,17
290,2833610514647,9
951,4519091610297,11
508,8894175117692,12
4,7384251436515,12
107,0090063353038,9
26,0344569281969,12
569,1569899198353,18
457,5085972966085,16
907,2749889506828,17
515,5486686126688,13
607,3751028032166,9
328,4589344699416,6
226,1117768139176,9
216,2418554631355,8
887,3484426698541,7
685,7701088519929,6
772,8990106220957,14
495,5523164808336,12
774,1366888394334,9
27,9715008536451,11
766,8307344860980,3
400,8089330935642,20
742,3377188932810,2
68,0714793494891,4
773,7309815965065,16
82,2966086960899,6
21,3647995524936,1
208,2597790893526,14
683,6148350801893,1
120,0473185610171,13
526,1750172164619,5
300,7393778335157,7
355,1118653770504,13
456,9905441663825,18
259,4429452548957,2
75,4123250462445,3
239,1396898853675,6
29,8599915225957,8
863,3481019544834,1
206,0623595263287,7
173,6410783822296,20
418,5417261767484,10
751,5312916329454,20
908,2295124071342,12
59,4793555180544,2
38,6919759312521,6
232,6409631456011,16
598,3188682961790,8
942,9135942598160,19
977,3588799653920,1
200,8074955145767,19
38,8919560853655,3
390,7455734140455,11
933,3206754882504,20
931,8818527339853,11
741,7924792634768,9
506,2754563085698,14
940,0409834323628,20
897,3438053946995,1
911,1106535361193,5
885,4023797004729,11
266,2146367229192,14
115,8019119003439,1
27,5538123406164,7
933,5087459587981,12
77,4934394475716,12
405,6052768860086,13
416,5205535703074,1
845,6513514908389,11
994,4804435649744,19
774,5851356349559,20
681,7712174764369,7
175,5180182433089,12
280,2352333564642,4
506,0491409700170,16
277,4125686685948,20
912,2578922473694,15
308,2582558530935,14
436,7660235301919,10
979,0375610914291,12
838,0839316838614,9
827,5973627780363,17
921,6333546554459,19
544,2453143249429,19
565,6426585728865,5
360,7346489320011,6
252,5288363057892,1
546,4684429863888,13
393,2933078989251,2
128,8810310222977,8
910,1073145703616,16
582,4921743263131,18
569,7889913144932,1
220,4834782043704,13
524,5789858112688,4
866,7640629839730,6
514,6580759936446,20
615,1628638855473,14
652,8594559133156,7
506,4643559402558,13
89,3388780285877,14
2,0559518340653,20
451,4292181848564,4
665,1354657278312,3
119,7507538392872,20
495,3552760899679,16
52,3807990547235,13
740,4148103411869,10
760,4788758312489,10
287,6010755094050,9
861,4219371981078,19
45,5122739665628,13
819,3108472246180,19
653,9541455935147,5
327,9145272385408,13
122,2934303959094,1
595,4887599943019,9
497,5652339267644,9
514,9471099167034,5
890,1885631148180,19
497,6304595736042,12
508,8192592485326,9
373,9242125844478,14
377,4266090289817,3
234,9904261315341,8
805,8792640618135,20
948,3614380094534,12
734,6529468298513,19
21,3299691664074,20
756,8307581551351,5
198,7797445684379,15
340,5986098056165,1
81,4761437292098,20
216,3007655262705,11
468,3324889502811,12
155,8130133872198,20
460,1596819281338,15
703,7751244397380,13
416,3664022609121,14
328,9702457226057,11
51,9825174961749,12
138,2296742399917,7
394,3759354949608,8
828,6352622350587,19
629,8940592863831,2
88,5727793267155,2
738,2310674433270,13
15,0188537370794,14
258,7016084916895,1
328,2557649311229,10
194,2745406605579,3
807,9405901763107,7
969,2718313446825,1
815,0440736400161,6
403,0162457785050,19
432,8654615017681,14
274,1592496473509,15
563,1300520495553,17
500,1416623933806,18
526,1413856788883,6
760,2638604798658,4
72,5378103192300,9
771,7742572322403,15
489,0977192634064,3
56,7584924970357,12
148,9694340586143,11
769,9494575002186,9
914,0648928567566,7
275,6385108114335,18
666,0339326140627,8
238,9706670321643,16
886,2546351564412,8
512,7146908118546,4
170,5215059290325,12
630,4121559964653,4
453,8528598586321,12
102,0336422982038,7
51,2857854481817,20
677,0821829665658,12
40,7831485954198,9
401,2302232371810,18
225,2111222789982,9
98,3743229372370,11
492,1949970282414,5
839,1811486538029,16
362,4532385742238,16
362,5062681783516,3
950,9267196701406,11
4,6196592086592,4
220,4527242173973,17
639,9506142089060,8
773,5498962622784,18
330,0562458273967,6
554,5747431755752,13
466,3135517150430,7
612,6589663134382,10
32,7193284658913,18
316,0855569820978,7
499,4002187604312,17
613,8779575009719,16
385,3323074822826,1
160,0190110500153,12
938,8346161014589,19
258,8635474719190,7
280,1608669484194,2
685,2250420727195,10
795,2520014420734,6
945,3273867425317,7
665,1947128869067,9
684,1612465745748,14
581,3865616414842,18
771,5725533211550,9
769,3328504075001,19
208,5135371633498,17
986,8697307416256,5
318,9306295697828,5
715,0639364418857,8
958,1536680543432,8
246,3192057634707,1
916,8227879029617,1
347,8999585126460,15
1000,6347709255404,8
879,8650397007834,10
212,2479203775905,9
676,6273893514778,4
511,2106043965776,3
596,1229510887720,14
196,4224013320986,3
149,5542367801470,15
864,5775355863604,8
96,4655914573971,14
970,7195212881691,3
793,2527309381602,9
753,6829880747874,16
879,0491524679672,19
131,7222694772350,5
434,4155192813696,18
309,6131963427185,14
513,4759257877175,17
454,6657255616940,4
632,3270154370862,7
851,7436909623560,6
432,2101350246631,7
509,9974047204121,13
83,1636310794873,17
243,2232787073061,8
965,7108587209472,7
489,5366660318110,9
370,2582407483894,11
274,9157368541667,1
694,5363000890213,3
412,1179996352642,2
810,5171077454234,2
901,2085864466191,1
579,8487795139405,3
50,5086446729656,2
463,9703918967243,2
195,1081933353127,12
699,9667909005959,5
132,4710151043530,16
379,5867310245331,6
193,5912280863648,7
806,8994579656527,2
592,9862742750787,3
954,2015672560439,3
949,7300845673791,6
471,7807086883342,6
156,2933198545306,7
91,9975056549302,12
584,0405808942413,16
709,9091151188724,17
356,6206702428850,6
491,0579753550334,7
646,3034782978735,14
390,5335771479935,5
675,3137507985343,20
531,7799028853295,5
340,3363677926194,5
635,7335267085242,16
691,7658186090693,5
995,0850001917827,15
137,8507101507688,1
738,8946523302684,1
543,3074496628472,15
221,4667842126129,8
101,9658382592715,15
407,6734564346260,1
916,2802622078584,7
398,8105243051887,7
331,4339199442961,20
908,5079857414242,20
602,0339171206790,9
263,4320928156303,20
334,0527424429045,16
996,2942553724072,14
284,7317451371300,18
85,0690996168022,18
8,7143573413471,6
893,5421362508174,2
302,5769625968892,16
713,7126307083539,14
211,3519959931947,4
432,9370544483005,2
164,6161116580511,5
133,3785590364523,6
562,3723006304008,2
439,6565799889891,12
670,1596912675096,7
675,5395000902801,12
397,0499393468335,18
273,8520415367458,15
119,2452132151798,15
209,6144048967506,18
822,7251708964184,14
21,7956988488008,1
93,4178002354110,1
199,6113369883697,14
540,8617104276211,16
364,2674107303890,19
794,0519390352977,10
452,4569960407923,17
939,1523430246477,18
129,9581579995504,9
36,6699571731471,20
941,3699376685750,18
126,7945492011369,15
225,0290531336949,1
361,6822897794084,17
95,4180779862972,10
28,8062393417522,11
145,9233003489126,16
236,4445150372403,6
65,7674450549100,14
398,5534989857270,2
116,9845626826914,1
711,4501443321036,4
661,1182129555605,15
315,4281612543529,15
345,9608644273289,4
713,2830264611579,15
711,1678639690245,17
178,0696060406274,12
523,3585471995156,10
931,9707554774906,10
868,1922039236597,15
664,9909541687040,5
172,7771078692758,3
583,6096708521149,1
220,1735515030370,18
83,9273097060979,7
390,1883067743337,14
375,8815026952415,3
591,6700350143450,14
87,5321869596868,11
39,4862442085801,11
148,8533962579496,16
290,5777034641381,14
577,2039342411630,16
231,2158886455488,3
978,2752288093523,7
789,3039259802193,13
3,9791084516983,8
691,2756016042128,3
945,4336283585672,8
747,6663300854564,12
148,8536964680948,10
856,5008119923741,15
938,3765836698476,18
68,7977087928394,18
586,2971596074370,9
415,8823184833736,14
458,0006159909577,13
718,4183307345480,19
872,8083600351187,2
659,8409421021762,13
508,7706522725645,10
758,9105034126571,15
917,0184118153060,5
81,6430639172009,11
722,0045004305751,18
670,8578710863175,3
666,8881583511020,3
197,7089461374816,9
551,5412531094246,6
352,9205290935471,18
121,2060484956369,12
896,2374213483676,11
58,4808332467005,2
761,2520599341899,12
449,3683518393153,11
795,2552819349224,20
734,6113346823692,14
561,8547902451469,9
815,0638455517844,6
904,8183668147088,3
933,0645326592244,2
104,6915152687945,12
364,0016506304764,11
92,6183372492391,16
209,4641388250982,20
741,0739274540850,6
438,0536261484667,13
698,2708540582717,20
384,1897121237250,12
596,8541947024596,8
980,2093007173936,9
887,3403493222992,15
737,4164736718366,7
409,6394084885825,2
737,3072609492583,2
318,4544887599388,16
379,6561037664114,15
901,1016050560646,18
903,0449711233541,3
242,8935008920543,7
760,2308010340191,15
398,6854422392175,1
24,3209824450320,15
870,8107704061237,3
503,9790516190739,11
362,0985978902498,3
817,4508900143477,2
7,2374209281842,19
68,8974284430100,2
374,0483190033667,18
460,4158479944267,4
584,2703274651364,19
303,7027873951935,13
431,6533780507161,7
428,3318397500810,4
746,1866798087604,1
171,4532254290204,1
184,2247517733177,19
661,2284456259665,18
544,1382438559329,5
808,8398884606596,12
936,3066646520392,15
872,1384307780445,4
66,4011863171031,18
1000,0098526569880,8
72,1093921432141,8
219,0309361454966,9
185,2036267225519,8
43,1750172164619,15
808,1064452634489,9
459,7367161554821,2
997,7034042694388,16
696,0215999150463,9
624,7612182338722,12
3,7977244109956,9
978,5147349550898,19
316,1370582789532,12
746,6108001592921,16
543,7351301069061,7
937,9538269762632,16
686,0172496850206,18
747,3111582507188,7
455,8755225768953,4
619,7862587102491,1
565,5880608076110,10
346,9817544151027,11
931,4908529733163,18
865,9241775392902,10
805,1825964200520,5
750,1793504404427,13
537,3049711497720,10
159,2625066071467,8
688,0369115276053,8
159,9433185739709,13
370,8302529861912,15
952,0334975549586,20
731,8780477712591,4
725,8126948895347,7
557,2168677527027,17
619,9384628624970,15
1,9305947580532,4
250,3246843304104,18
899,5999829987744,15
680,5026896508760,8
323,5655049133087,12
623,4601995780623,17
885,2125944580567,13
403,0991184089878,16
567,4749720353992,9
466,8880165701392,8
307,7674595847512,7
831,6201907901672,18
558,0687999725673,12
745,2145563703086,20
903,3262868502936,15
570,1539012172317,17
99,0014041396442,13
761,6065408954977,6
110,8720696728416,1
985,3259919887869,8
385,5730090844783,2
215,9523793763866,3
392,0222455089014,18
575,5034472323706,9
494,1689658446355,17
787,5746653516028,20
550,3583608536739,10
857,5848523908114,13
639,1709236358488,17
711,5457467733524,8
82,4500740931863,3
433,6698590413962,5
812,1705958262485,9
524,4910884858153,1
309,1004255093328,3
347,6640733757747,14
997,1656459767798,11
364,8225734698459,3
459,1743490593117,18
104,9403272191987,5
745,6607562958110,14
611,2243439169544,9
259,2578668579230,5
832,2017381819136,19
430,8402697004712,4
968,5497097056150,4
36,1746055472193,1
684,8915585689460,10
384,9771392708584,4
622,3313079756585,10
214,4787719144596,1
424,5251456957935,1
374,1185505716027,7
629,4236290358354,6
810,8059737159125,12
547,3977261415393,5
699,1958593582009,3
247,6323241851793,6
374,6198760947940,2
539,0151175573476,17
209,1097880129388,20
683,0295660263869,13
954,8993111987327,9
601,6827142886644,18
811,0907459350840,14
728,7972280150740,7
207,7606701994346,9
402,2403600003378,1
505,8065390634961,12
907,3103249840714,20
704,9737550840022,2
96,2146650682543,17
403,1221567568119,10
765,3408234551744,1
491,0841928759782,20
141,8862622652683,17
769,4519609685274,20
698,5194507919929,12
277,2344224106451,20
687,8097504484155,15
482,6815981773584,5
29,8642375510214,6
239,1028786054535,18
845,1783325541159,7
416,7529166167424,1
278,4425195131548,20
606,4269481507408,19
215,4876936653117,4
297,0145613143734,2
217,1400030445793,13
390,0751187839142,1
494,1493724518354,6
234,4857089889141,13
400,2081212167086,18
808,3092247341098,16
164,9760944656695,15
182,2786829478838,19
616,0643902435640,4
609,2970542594740,10
931,4377673085877,2
138,5088239807886,16
229,7032354412232,5
472,7324641605206,11
796,9900580873678,9
644,6093392459048,18
124,2029866257869,12
63,0658379214735,5
197,4524577138738,5
914,9013500459828,3
319,6580061987075,10
996,4312792857110,14
556,3702734374323,3
993,7090766635144,2
410,5412820717108,4
910,1418372223467,11
423,7553976551241,9
885,3426867828057,6
143,5538104252339,2
883,0332114920159,19
41,8404076965560,11
653,9224062339712,2
856,5791219814230,16
58,8200232739330,3
876,1997370241128,20
819,1579397586071,7
651,9474334603571,1
276,7093768379627,20
410,5386621647448,15
114,6084258464214,13
131,5703596939932,14
998,7241862656278,9
507,3166611510226,2
960,7454942339798,18
520,7052703413178,5
142,9680832472483,6
795,2430504018023,15
175,7986254912593,14
691,3733153254484,15
46,1126341615068,15
298,4580979788513,9
562,4666077382188,8
557,2301218886034,16
376,3159093336620,7
669,5199366083750,1
992,0215487668449,17
895,0943789367677,10
125,7752157395241,2
833,5323237958575,12
672,6528705599970,5
747,8248575687895,15
807,4439638918207,16
912,8470997506656,2
579,0692655783454,14
864,3002265183150,20
430,5336757255307,20
550,9979711046045,14
32,0726999904869,1
509,8090590122802,13
537,9578284101986,6
292,0269598905795,3
952,8644216063651,12
532,3395871208318,11
35,0760390214875,13
889,3105076804815,8
247,0973960342797,6
975,1874697534235,2
207,1859785160688,5
853,9957657666671,19
872,1645155587380,14
297,0721986073023,2
114,4215001761584,20
807,6695555037683,12
624,7300448384025,1
348,8328828797486,13
737,2377315102650,16
458,5364827056813,12
168,6153343458190,15
31,4619865235678,20
79,1355705088792,5
745,9802724490089,12
837,7730200254998,8
661,9796824103379,6
386,5105846031388,5
756,6185513936672,16
885,7599849242762,7
928,3290375690990,15
240,9486161759796,8
545,4298635092910,11
404,1344412926473,11
379,9033718545618,7
861,4889105307483,4
352,1019575053167,9
576,9747611121816,8
390,4328500917724,7
618,8038517874472,9
279,5478819526632,11
617,9374384800978,14
706,8404221186598,3
918,5824149132348,7
328,4327829958746,15
624,5533648047113,3
759,5263178587017,8
724,2562038213930,14
290,6424633442701,9
173,4606592077640,12
745,3018463409237,18
715,4135697946464,17
452,0409703038233,16
101,8510136384995,9
314,4373810024518,3
25,2257664510248,9
561,1301661891785,9
25,2440657200619,6
139,3357458008834,14
737,6774283529728,12
599,3155993550913,19
835,4550446195977,18
425,1336657847231,8
545,8004571056512,7
219,9660329433678,16
596,6723236210121,14
728,7723055351288,3
99,6944420986411,6
93,6388217731912,1
636,5066306719263,6
813,5125610046394,8
998,7180268738723,6
568,1924690358564,16
527,1208684972708,20
992,1463070132511,13
267,3831561468391,17
292,2369708010864,3
291,8232986252490,13
456,6819823168705,20
685,8002477820138,3
503,0690575532008,2
854,9421397163474,4
504,5730249238517,6
322,4460697134444,5
917,4757074137700,9
825,0536236413623,4
799,3575515897119,17
795,4997357759483,13
448,3499829036999,1
210,3763651141689,6
35,8192592485326,1
39,9783067399232,18
747,3980812095371,12
961,1454869349357,1
142,3678762231887,7
353,6576644706355,10
760,3243056499061,8
629,1370586129242,5
642,5987292678375,20
560,3239315395519,8
414,9816003867370,3
5,2772890447088,4
6,4957882276022,6
703,0193282852112,14
829,3228879554289,15
754,2119365699489,8
58,0306697100031,2
654,5470205764581,8
658,2115016511865,20
978,7573582647954,16
178,7789570599710,6
242,6300041492715,11
26,8053525126542,18
915,1036128967054,16
402,0160235757428,18
962,4945203475995,9
571,5255242763472,14
140,8210708806558,17
90,8697006676432,13
264,2121328648960,2
212,2432512587119,13
144,4812427634210,2
595,5061000695981,13
194,5176581424407,15
634,6239780714270,15
136,9499775082402,3
217,7301693581238,15
804,5381952916447,11
347,7025972870799,13
536,4122796837519,14
975,8353021146427,11
822,0923875255675,6
810,3931640806103,4
37,8370159773752,14
594,9453086445219,12
426,4138225574085,14
130,5411104514273,6
151,9489600770451,1
393,4899874978098,15
661,3578655513673,6
972,0650129964303,2
208,3691201208851,12
952,3364408299174,14
728,5195647613845,8
895,7698307481283,18
232,5763613882726,20
697,7527533826912,17
479,8099946633979,20
116,1565958827943,1
74,7381891594742,1
869,4158074483055,4
916,2044685196960,5
65,8741737923485,9
536,1893330159994,8
206,2536883253052,10
469,2132961190297,10
801,4350390897091,8
807,5489574567372,12
247,4983952805885,18
204,9031482536207,20
83,9524002830102,6
148,7568206033725,18
491,2608610370391,20
447,0575571677574,6
133,2079567637668,13
755,3247812412332,10
932,3998700364270,15
610,6856623271747,14
92,0129355041770,5
3,9408650504335,13
410,5375272075922,8
853,6228456813447,13
311,2370544602779,3
312,0403474306706,13
329,7180860282303,6
160,2918926164264,8
734,2988911390138,14
462,4747953519956,10
89,9408860410938,2
177,4993552930849,17
68,9215453293133,18
132,0684374009458,7
939,3035471299940,15
150,3056479648943,20
522,3585489281258,8
849,5912280863648,5
494,7384853427447,2
527,2287910008373,6
966,4869885330673,8
449,2697321841276,10
639,4652650287841,16
756,7028602416350,7
409,8938838623776,7
845,4445341164619,16
344,6341422976110,5
854,7727745012268,14
598,5017715378121,19
738,0320866214329,10
681,4691408727444,17
4,6600591517044,3
154,6989360826557,13
155,2506209775810,16
591,1201693690236,4
855,9354823400617,2
779,7095899434008,18
403,5360798233093,5
354,0410305127102,14
613,7065229840748,4
870,8289363956847,9
743,6660134525936,6
657,9459872267645,4
66,7760668154325,17
451,5231209880024,17
581,6410783822296,19
842,8558373379121,3
413,8096233582507,5
919,4316961116374,18
791,0183407316322,5
519,6215261152427,10
367,8993709747296,12
698,4986520211446,18
824,5184112836971,4
794,7979852269237,7
821,1333703232270,19
84,5431048541869,8
496,7961782982102,18
773,0451578086017,13
923,3276110607034,17
104,2714569254672,1
96,4347005651520,3
305,3464283179087,1
595,8481080944040,7
187,9623685826270,18
466,3230123464336,15
604,3911319702097,13
77,5101644218211,9
75,4872756561236,7
332,0124917594794,17
641,0105391325401,18
589,5084052639277,16
508,2452580512264,12
234,8554336976499,4
361,0149659240655,7
925,7459618682598,8
67,1399387357265,17
222,2230305923478,14
165,9373572970530,16
182,1082777504263,16
490,1592994812343,17
113,8490782957050,20
