ID,ID_CONTENEDOR_ACTUAL,EXISTENCIAS_ACTUALES,NIVEL_REORDEN
79161,79161,8078420,71085
79162,79162,3531893,60046
79163,79163,6063109,80788
79164,79164,34051,41296
79165,79165,5084891,66197
79166,79166,825211,69754
79167,79167,8340979,4236
79168,79168,9523541,51535
79169,79169,3431851,16945
79170,79170,325931,1925
79171,79171,3795284,43012
79172,79172,8512060,56698
79173,79173,6870077,14745
79174,79174,5142591,71170
79175,79175,7636117,19366
79176,79176,3820308,3669
79177,79177,7254128,60237
79178,79178,8908831,63181
79179,79179,6530890,75527
79180,79180,6958443,72163
79181,79181,760239,6982
79182,79182,3344244,33869
79183,79183,6000008,9933
79184,79184,6172206,64850
79185,79185,7891720,8967
79186,79186,1905752,5080
79187,79187,7844800,69107
79188,79188,445344,67351
79189,79189,5415656,53069
79190,79190,6142408,63520
79191,79191,3101927,20403
79192,79192,3250126,41189
79193,79193,4530045,60738
79194,79194,9378596,88219
79195,79195,8531446,68746
79196,79196,9991400,66614
79197,79197,474390,96160
79198,79198,2453271,61999
79199,79199,3388151,74705
79200,79200,6852406,91430
79201,79201,2919767,24162
79202,79202,7135859,51955
79203,79203,9182800,59969
79204,79204,1402570,59484
79205,79205,3729642,97146
79206,79206,3632781,92172
79207,79207,8599936,57927
79208,79208,2208914,20500
79209,79209,888737,53541
79210,79210,3664227,60924
79211,79211,7310080,66928
79212,79212,5991153,74212
79213,79213,883347,11900
79214,79214,2349113,5989
79215,79215,7481410,88419
79216,79216,5283360,83261
79217,79217,8941626,63333
79218,79218,7530077,37770
79219,79219,8445514,80292
79220,79220,7065417,15743
79221,79221,2951092,53387
79222,79222,4865678,10186
79223,79223,8224888,99872
79224,79224,6532672,75968
79225,79225,6444049,6275
79226,79226,8952758,12011
79227,79227,4309790,71032
79228,79228,8713735,48395
79229,79229,8456078,50859
79230,79230,457513,81634
79231,79231,9146788,14816
79232,79232,2505119,84774
79233,79233,3338089,81487
79234,79234,4427033,28949
79235,79235,7323584,96420
79236,79236,5777448,39430
79237,79237,5597038,18948
79238,79238,3397819,38001
79239,79239,258764,57790
79240,79240,5918265,20317
79241,79241,9029949,293
79242,79242,1944570,51409
79243,79243,3292106,1869
79244,79244,5145937,69071
79245,79245,2919983,25666
79246,79246,7295334,2736
79247,79247,8708677,3068
79248,79248,3651319,90896
79249,79249,8675146,76620
79250,79250,8967303,7401
79251,79251,9493889,34340
79252,79252,4743059,4480
79253,79253,936172,76190
79254,79254,3734541,11424
79255,79255,1628388,5017
79256,79256,1356751,15289
79257,79257,509944,23651
79258,79258,1501598,84792
79259,79259,2559372,40483
79260,79260,2413610,54139
79261,79261,290761,46540
79262,79262,3574636,10869
79263,79263,6873897,26438
79264,79264,4789790,90418
79265,79265,6717637,72454
79266,79266,2349425,3425
79267,79267,5782118,69025
79268,79268,1862433,39643
79269,79269,5436244,62300
79270,79270,9424785,3815
79271,79271,8157570,71110
79272,79272,6755577,80052
79273,79273,5307252,80334
79274,79274,1009343,89428
79275,79275,5366054,3796
79276,79276,6584028,28687
79277,79277,359443,73457
79278,79278,4744253,42408
79279,79279,8263486,48074
79280,79280,174166,25207
79281,79281,680425,93723
79282,79282,2163914,76590
79283,79283,6851771,55354
79284,79284,8560157,11931
79285,79285,4900702,87087
79286,79286,9352220,163
79287,79287,1841039,60413
79288,79288,5807238,16139
79289,79289,4177898,37618
79290,79290,6779696,9867
79291,79291,5262641,54999
79292,79292,3609215,25282
79293,79293,2704154,46792
79294,79294,3935474,26040
79295,79295,2952618,99869
79296,79296,4165313,36634
79297,79297,7676222,18438
79298,79298,34718,28540
79299,79299,784647,70707
79300,79300,3884737,55010
79301,79301,3421519,85048
79302,79302,1857280,78998
79303,79303,1145597,58315
79304,79304,8227754,77034
79305,79305,4060501,93246
79306,79306,3583817,55500
79307,79307,2102995,83871
79308,79308,1553415,7117
79309,79309,3496359,29588
79310,79310,4998685,16836
79311,79311,1510642,27325
79312,79312,1686924,41673
79313,79313,7188580,52050
79314,79314,2870869,91932
79315,79315,3294117,80379
79316,79316,90070,1487
79317,79317,6231428,59751
79318,79318,6130886,28979
79319,79319,6598090,89441
79320,79320,8307669,64343
79321,79321,3644875,58056
79322,79322,5372217,13137
79323,79323,5219474,56183
79324,79324,3837433,24952
79325,79325,778007,99881
79326,79326,8784722,27347
79327,79327,643625,13255
79328,79328,4941264,38148
79329,79329,9283264,47241
79330,79330,492988,81175
79331,79331,2801194,31592
79332,79332,280769,30590
79333,79333,7436585,34093
79334,79334,2049708,59405
79335,79335,9747516,42207
79336,79336,9306841,4058
79337,79337,7662614,22894
79338,79338,1386888,66959
79339,79339,4175884,8613
79340,79340,3637719,7841
79341,79341,5379076,55980
79342,79342,7429997,16819
79343,79343,1919750,75681
79344,79344,3650320,80070
79345,79345,7161370,31050
79346,79346,4016099,81987
79347,79347,7085624,53789
79348,79348,4925589,48112
79349,79349,9188212,46750
79350,79350,2819170,53651
79351,79351,1701425,20613
79352,79352,4119377,70808
79353,79353,329647,40811
79354,79354,9891743,14847
79355,79355,5393274,35523
79356,79356,2287282,50364
79357,79357,2600631,28097
79358,79358,2565383,70129
79359,79359,7395598,33994
79360,79360,7807031,14962
79361,79361,4074736,51197
79362,79362,6252783,44151
79363,79363,1945551,42648
79364,79364,8884522,94373
79365,79365,9785738,63967
79366,79366,9071515,72789
79367,79367,4618360,96780
79368,79368,5683470,75759
79369,79369,698395,35436
79370,79370,4995991,82959
79371,79371,7498740,33962
79372,79372,5709344,27256
79373,79373,7536312,96405
79374,79374,8853662,10882
79375,79375,9440644,71184
79376,79376,2109587,4737
79377,79377,5036019,72790
79378,79378,2920355,10974
79379,79379,7752087,43762
79380,79380,4750175,70889
79381,79381,9171573,90879
79382,79382,7835724,53614
79383,79383,7942499,52207
79384,79384,1556346,28235
79385,79385,1231062,13345
79386,79386,14854,12114
79387,79387,1098974,49250
79388,79388,4092494,20996
79389,79389,3575589,9264
79390,79390,1014714,24214
79391,79391,6859174,38361
79392,79392,1523975,4351
79393,79393,4857453,27677
79394,79394,5364789,39795
79395,79395,8698495,60599
79396,79396,9593993,51079
79397,79397,2804636,35894
79398,79398,4231475,39488
79399,79399,1219271,43811
79400,79400,8149338,87927
79401,79401,6483965,60323
79402,79402,7326832,84219
79403,79403,8444232,27137
79404,79404,3553704,886
79405,79405,6204449,49608
79406,79406,493562,21930
79407,79407,9040359,25406
79408,79408,6308400,95515
79409,79409,5641447,4958
79410,79410,9569141,77660
79411,79411,6453975,55375
79412,79412,4439997,8920
79413,79413,8792900,41608
79414,79414,2435915,72243
79415,79415,5106880,65707
79416,79416,8928142,73156
79417,79417,7420415,86712
79418,79418,3102014,76506
79419,79419,7890965,29951
79420,79420,6001065,12604
79421,79421,3260483,46108
79422,79422,6103629,20330
79423,79423,6763728,76932
79424,79424,9501969,13524
79425,79425,1266194,56826
79426,79426,3895930,50067
79427,79427,7862240,75725
79428,79428,3516501,88087
79429,79429,8826785,54138
79430,79430,8055939,49232
79431,79431,6892235,76516
79432,79432,4913800,69326
79433,79433,7383721,49256
79434,79434,6674019,72996
79435,79435,7933316,49971
79436,79436,8627338,66050
79437,79437,9316103,98487
79438,79438,2460511,55203
79439,79439,72468,30424
79440,79440,2937417,15439
79441,79441,1381381,42055
79442,79442,5775116,34364
79443,79443,2869265,48590
79444,79444,9894108,6212
79445,79445,4707376,59272
79446,79446,8117608,52434
79447,79447,8407106,64594
79448,79448,6094594,43904
79449,79449,7028594,78154
79450,79450,5338249,92694
79451,79451,7414553,46834
79452,79452,1841097,61298
79453,79453,7294419,52332
79454,79454,8978680,86754
79455,79455,7781844,39504
79456,79456,3948092,83299
79457,79457,7022139,87409
79458,79458,6437523,19502
79459,79459,715322,24340
79460,79460,8729161,83869
79461,79461,2650561,96464
79462,79462,8970685,75515
79463,79463,2856151,99022
79464,79464,1933143,44398
79465,79465,4462703,86701
79466,79466,6648358,10411
79467,79467,3154765,23485
79468,79468,2429679,62400
79469,79469,7295359,22348
79470,79470,3312611,26484
79471,79471,6496227,21711
79472,79472,8712236,31722
79473,79473,6240723,49072
79474,79474,1723963,20904
79475,79475,9979677,30902
79476,79476,5522799,60459
79477,79477,6153356,14847
79478,79478,5005953,23001
79479,79479,2529050,20052
79480,79480,4974726,19166
79481,79481,4064746,27421
79482,79482,6304066,82924
79483,79483,4227930,56405
79484,79484,1723199,12677
79485,79485,6219596,4380
79486,79486,1923175,39597
79487,79487,1796107,39067
79488,79488,8266871,24319
79489,79489,6592204,65285
79490,79490,892154,41530
79491,79491,5593156,95840
79492,79492,9496792,34677
79493,79493,6601456,99300
79494,79494,222372,66730
79495,79495,4857062,3546
79496,79496,8455232,97843
79497,79497,4728130,34488
79498,79498,8264666,30712
79499,79499,9534214,12748
79500,79500,9513973,29285
79501,79501,2610462,12426
79502,79502,4823616,5023
79503,79503,617748,65191
79504,79504,9751446,64270
79505,79505,5218268,79689
79506,79506,8460358,64951
79507,79507,8266431,62873
79508,79508,552879,15281
79509,79509,3009626,27302
79510,79510,6610784,65793
79511,79511,4985120,71289
79512,79512,5041085,51856
79513,79513,5173334,43287
79514,79514,5782643,76513
79515,79515,7837218,55176
79516,79516,8537079,26884
79517,79517,5120149,34276
79518,79518,7687151,48423
79519,79519,2034764,71194
79520,79520,9925627,86221
79521,79521,4962813,14257
79522,79522,3368622,72380
79523,79523,3551695,6286
79524,79524,9556632,34688
79525,79525,6916572,29990
79526,79526,3564877,66531
79527,79527,8341953,39437
79528,79528,6056607,39590
79529,79529,1267431,4104
79530,79530,6620998,5050
79531,79531,4692744,3267
79532,79532,7221005,25004
79533,79533,3538830,86402
79534,79534,8167793,75427
79535,79535,6374058,76434
79536,79536,6142599,64461
79537,79537,4549281,75626
79538,79538,8117699,28362
79539,79539,2175391,61756
79540,79540,6112921,38951
79541,79541,4962519,78760
79542,79542,4284035,57344
79543,79543,2339645,17775
79544,79544,1271180,4682
79545,79545,6678439,12757
79546,79546,5565641,90544
79547,79547,4516414,26659
79548,79548,5641298,96936
79549,79549,6889688,27257
79550,79550,2283189,37553
79551,79551,842843,62223
79552,79552,967884,39025
79553,79553,6287913,67578
79554,79554,4155338,55383
79555,79555,9094594,9827
79556,79556,9020048,6020
79557,79557,3024258,11537
79558,79558,6804458,14208
79559,79559,8051491,8965
79560,79560,8323625,97469
79561,79561,4982969,70575
79562,79562,2948805,50045
79563,79563,7487083,46216
79564,79564,8131978,36328
79565,79565,4134053,6007
79566,79566,2058260,23609
79567,79567,6180709,16663
79568,79568,5191633,973
79569,79569,3597390,67144
79570,79570,6529756,38862
79571,79571,8927699,5614
79572,79572,5514291,45900
79573,79573,7959984,8
79574,79574,7137783,29425
79575,79575,3314733,19746
79576,79576,9334874,59205
79577,79577,6635661,32076
79578,79578,4490431,61627
79579,79579,551292,75136
79580,79580,2561862,36930
79581,79581,3159223,56995
79582,79582,4552943,58794
79583,79583,8819510,81630
79584,79584,787753,82359
79585,79585,9712049,59031
79586,79586,4281298,90408
79587,79587,4789855,82523
79588,79588,4359539,7642
79589,79589,4564021,89549
79590,79590,9732489,66267
79591,79591,5129674,74809
79592,79592,8671072,82444
79593,79593,8285012,64050
79594,79594,6777290,66256
79595,79595,1695188,10695
79596,79596,1391704,39166
79597,79597,4561819,90486
79598,79598,6624374,42018
79599,79599,8816945,73554
79600,79600,5853562,77826
79601,79601,1855187,34028
79602,79602,6395246,83589
79603,79603,3672019,85247
79604,79604,9183582,14853
79605,79605,2636989,52641
79606,79606,9858136,41210
79607,79607,5343182,31392
79608,79608,7532070,32944
79609,79609,6709804,33097
79610,79610,6557858,26063
79611,79611,2808124,85528
79612,79612,2702541,25348
79613,79613,484416,11321
79614,79614,1369946,89319
79615,79615,9068369,44464
79616,79616,8228519,4645
79617,79617,5133032,82983
79618,79618,5438859,32099
79619,79619,4843333,64432
79620,79620,3253747,84816
79621,79621,6122423,70128
79622,79622,4188287,67200
79623,79623,4732126,86708
79624,79624,7286162,13904
79625,79625,9113712,13222
79626,79626,4827806,59770
79627,79627,6968380,26378
79628,79628,8044173,30612
79629,79629,3862296,73683
79630,79630,102254,73796
79631,79631,3664633,99082
79632,79632,1841234,52019
79633,79633,6013845,58031
79634,79634,3425437,11189
79635,79635,904270,43831
79636,79636,3615208,34276
79637,79637,8514589,14548
79638,79638,2099516,65057
79639,79639,1444407,26088
79640,79640,3261451,58101
79641,79641,2025030,59098
79642,79642,9213121,91516
79643,79643,7423640,39912
79644,79644,4748707,48414
79645,79645,6376731,77222
79646,79646,9964068,71850
79647,79647,59593,55651
79648,79648,4173975,85528
79649,79649,4547434,67196
79650,79650,2070561,45161
79651,79651,5338240,6817
79652,79652,7324487,36148
79653,79653,3735370,83720
79654,79654,2020116,2995
79655,79655,1878874,2062
79656,79656,9566356,51051
79657,79657,9597878,1490
79658,79658,3582846,43827
79659,79659,7176694,55249
79660,79660,4646155,48893
79661,79661,6196433,62818
79662,79662,4782112,86874
79663,79663,6375238,2217
79664,79664,8921461,68807
79665,79665,8811922,74708
79666,79666,4269117,17669
79667,79667,3568280,47273
79668,79668,5851598,22533
79669,79669,1299677,91667
79670,79670,3613487,52073
79671,79671,6022194,28315
79672,79672,6861782,79644
79673,79673,7106129,83995
79674,79674,7645981,43114
79675,79675,7737292,99322
79676,79676,3474426,19995
79677,79677,4400722,84889
79678,79678,9504960,54517
79679,79679,9285876,46694
79680,79680,2687412,9008
79681,79681,1560454,22841
79682,79682,8476552,57803
79683,79683,1835589,24986
79684,79684,1255290,45245
79685,79685,8939916,16385
79686,79686,3377279,74746
79687,79687,4519314,66090
79688,79688,6369215,62872
79689,79689,8000094,31399
79690,79690,2292591,70227
79691,79691,7654348,36486
79692,79692,2582845,73619
79693,79693,9446230,32802
79694,79694,5115714,30903
79695,79695,5817811,78289
79696,79696,8052766,74986
79697,79697,8400322,69650
79698,79698,3945894,78089
79699,79699,8436999,37888
79700,79700,4428098,43242
79701,79701,3698812,35648
79702,79702,3692195,11381
79703,79703,2646423,46065
79704,79704,692173,37544
79705,79705,9384806,38523
79706,79706,9403982,60602
79707,79707,7138363,23861
79708,79708,4524210,28474
79709,79709,5324645,80371
79710,79710,8836550,12677
79711,79711,1132813,20603
79712,79712,1488103,69801
79713,79713,7611416,79592
79714,79714,6210915,22980
79715,79715,564682,81994
79716,79716,1064740,23578
79717,79717,2860588,86650
79718,79718,1240433,48444
79719,79719,3657974,99938
79720,79720,6741275,92700
79721,79721,3270919,67818
79722,79722,4753080,20884
79723,79723,9231944,6529
79724,79724,2003709,97695
79725,79725,5958913,99238
79726,79726,4421679,37179
79727,79727,3561308,33091
79728,79728,534756,58153
79729,79729,830468,63655
79730,79730,5222634,10439
79731,79731,4702277,11128
79732,79732,5496175,77396
79733,79733,9661650,3981
79734,79734,963781,43520
79735,79735,7451865,75389
79736,79736,980196,3956
79737,79737,2238386,26534
79738,79738,9455576,48986
79739,79739,7627844,21251
79740,79740,6374837,73190
79741,79741,491008,99803
79742,79742,6567090,618
79743,79743,9144251,29928
79744,79744,7483729,60837
79745,79745,9772452,46324
79746,79746,9416362,15958
79747,79747,9815269,4955
79748,79748,4357577,5822
79749,79749,9272603,75980
79750,79750,9196420,48380
79751,79751,3872846,59538
79752,79752,3465926,58227
79753,79753,3380152,17733
79754,79754,259256,76174
79755,79755,9281992,98867
79756,79756,1273344,47562
79757,79757,6350317,20479
79758,79758,7616969,4477
79759,79759,3060666,17747
79760,79760,343260,60908
79761,79761,6667198,77729
79762,79762,8586665,18275
79763,79763,8063595,88102
79764,79764,5116746,2307
79765,79765,6379251,82649
79766,79766,8923926,50705
79767,79767,715646,60780
79768,79768,341242,75142
79769,79769,6222990,83937
79770,79770,4988421,94334
79771,79771,4043640,36400
79772,79772,5974670,11221
79773,79773,1865001,32530
79774,79774,3696536,90040
79775,79775,856370,27203
79776,79776,2434393,37366
79777,79777,9243694,4038
79778,79778,8799481,29395
79779,79779,4439033,46109
79780,79780,7346454,74642
79781,79781,4119692,2035
79782,79782,2623895,29401
79783,79783,7253931,58305
79784,79784,3647672,10618
79785,79785,3791511,49863
79786,79786,1820296,51323
79787,79787,1056321,1461
79788,79788,2359943,48114
79789,79789,1150810,46678
79790,79790,7282572,26586
79791,79791,8483360,31508
79792,79792,9013608,67379
79793,79793,3509207,80982
79794,79794,4164841,39175
79795,79795,4041762,40957
79796,79796,2004589,90776
79797,79797,7850987,31109
79798,79798,7440094,70930
79799,79799,9000088,81382
79800,79800,5226769,97767
79801,79801,2020086,4512
79802,79802,1521184,75847
79803,79803,8706209,48469
79804,79804,2198923,96933
79805,79805,2814384,49411
79806,79806,7546609,97751
79807,79807,639210,8445
79808,79808,5321905,13046
79809,79809,5253038,71134
79810,79810,8961155,71038
79811,79811,4089693,16645
79812,79812,4247352,41477
79813,79813,9900168,5263
79814,79814,6252223,10680
79815,79815,4524884,18690
79816,79816,9739608,44764
79817,79817,1933306,47
79818,79818,2405393,61898
79819,79819,1623974,44140
79820,79820,6392902,27952
79821,79821,978092,59433
79822,79822,168867,34811
79823,79823,8900629,10292
79824,79824,7752642,6213
79825,79825,1571969,43194
79826,79826,6718848,87367
79827,79827,8952004,56254
79828,79828,1274817,29948
79829,79829,4124278,87498
79830,79830,8796750,76922
79831,79831,779627,36773
79832,79832,8925921,54475
79833,79833,1179562,13471
79834,79834,2405044,74593
79835,79835,6711678,98366
79836,79836,5995483,14835
79837,79837,5497416,22019
79838,79838,198552,51754
79839,79839,9389014,99033
79840,79840,9605621,34515
79841,79841,3416763,55755
79842,79842,7691595,97538
79843,79843,3669874,25996
79844,79844,4741618,43213
79845,79845,9479817,39210
79846,79846,1154206,62534
79847,79847,7339042,1784
79848,79848,6454771,91492
79849,79849,1774003,48303
79850,79850,3730962,57866
79851,79851,1731123,34735
79852,79852,9380442,58939
79853,79853,3593597,441
79854,79854,8262729,20584
79855,79855,9618420,44278
79856,79856,1468290,99632
79857,79857,7123962,38942
79858,79858,9913523,75929
79859,79859,564183,78832
79860,79860,7625812,58758
79861,79861,3640553,1958
79862,79862,6323238,89698
79863,79863,7187423,49787
79864,79864,6573688,56303
79865,79865,8626855,38587
79866,79866,1450327,25582
79867,79867,2526987,36663
79868,79868,247520,69987
79869,79869,7129112,39254
79870,79870,3145742,75820
79871,79871,7451280,41699
79872,79872,3116294,64179
79873,79873,6704620,40153
79874,79874,4586733,43398
79875,79875,888188,65087
79876,79876,1733061,90377
79877,79877,2082918,24
79878,79878,1366433,90588
79879,79879,768719,35635
79880,79880,2330989,38421
79881,79881,9044897,67349
79882,79882,2168412,59754
79883,79883,4469391,2501
79884,79884,1135290,73290
79885,79885,4587715,54058
79886,79886,8938249,65716
79887,79887,6784142,93748
79888,79888,1892619,41932
79889,79889,1543051,4150
79890,79890,346098,28867
79891,79891,8772015,6911
79892,79892,2735020,94815
79893,79893,7542337,1110
79894,79894,7626571,62046
79895,79895,4672934,4365
79896,79896,7787576,21447
79897,79897,4948809,74791
79898,79898,2516900,24691
79899,79899,1273791,14561
79900,79900,8449826,33503
79901,79901,745163,19546
79902,79902,8515137,75209
79903,79903,6141660,87830
79904,79904,7298629,21597
79905,79905,757311,19978
79906,79906,2405668,30158
79907,79907,8057093,79851
79908,79908,7363829,49068
79909,79909,9892976,11884
79910,79910,2752038,1797
79911,79911,4233758,39959
79912,79912,6642236,60481
79913,79913,4548506,96712
79914,79914,7138166,30406
79915,79915,4786847,87600
79916,79916,4638008,22096
79917,79917,5861520,53415
79918,79918,88344,56167
79919,79919,6743430,45623
79920,79920,5397967,81095
79921,79921,7518828,43378
79922,79922,3299650,14080
79923,79923,2549304,66028
79924,79924,6267561,7456
79925,79925,8214968,68620
79926,79926,56197,82381
79927,79927,706684,82426
79928,79928,3885348,57836
79929,79929,1325326,2463
79930,79930,6214316,27843
79931,79931,4185931,85652
79932,79932,7099040,26300
79933,79933,3704452,92161
79934,79934,210128,91659
79935,79935,8196855,21748
79936,79936,8298196,57119
79937,79937,7769375,7926
79938,79938,9012640,81141
79939,79939,5731153,97754
79940,79940,4179635,59925
79941,79941,4886640,94428
79942,79942,8260866,92964
79943,79943,7879408,67645
79944,79944,7200628,79081
79945,79945,8159332,64695
79946,79946,3859402,26213
79947,79947,8885317,81624
79948,79948,1652948,87937
79949,79949,7120645,14870
79950,79950,5816683,978
79951,79951,1976473,2443
79952,79952,8715546,69229
79953,79953,1529011,26551
79954,79954,4005459,9698
79955,79955,8757935,41566
79956,79956,3511721,55487
79957,79957,2121771,93919
79958,79958,5324148,42766
79959,79959,8571586,76146
79960,79960,4236014,81862
79961,79961,3053047,29346
79962,79962,7375207,5206
79963,79963,8011112,602
79964,79964,2604172,90118
79965,79965,3073085,36606
79966,79966,3419116,76188
79967,79967,1055,76995
79968,79968,4047599,64301
79969,79969,1218775,99311
79970,79970,9598693,58011
79971,79971,2277494,47566
79972,79972,2475351,50109
79973,79973,6055055,7001
79974,79974,5956822,77296
79975,79975,6213134,98705
79976,79976,9032815,38051
79977,79977,3490702,48517
79978,79978,1030085,48647
79979,79979,5539735,74201
79980,79980,6839215,54769
79981,79981,1590212,97528
79982,79982,6239202,24713
79983,79983,9307813,3003
79984,79984,4899369,95365
79985,79985,9211859,33583
79986,79986,4299557,92646
79987,79987,8121546,22826
79988,79988,2882171,7067
79989,79989,2079160,1162
79990,79990,879690,85122
79991,79991,9154426,73952
79992,79992,5300827,4869
79993,79993,4170114,61418
79994,79994,7744272,50329
79995,79995,2608602,84416
79996,79996,7097969,5334
79997,79997,4223478,66491
79998,79998,1432505,64397
79999,79999,9312624,76270
80000,80000,8777059,73770
80001,80001,7554688,26501
80002,80002,6791312,67998
80003,80003,6737839,84878
80004,80004,4214101,97513
80005,80005,4353661,33195
80006,80006,7934259,86005
80007,80007,3728449,92611
80008,80008,1837835,59504
80009,80009,9940893,74997
80010,80010,8645271,51301
80011,80011,7731650,35437
80012,80012,8083170,17112
80013,80013,5604976,44387
80014,80014,5152114,6003
80015,80015,6844180,81855
80016,80016,3571708,90561
80017,80017,7471915,61955
80018,80018,9265655,18157
80019,80019,4532298,69814
80020,80020,3429721,62133
80021,80021,3566434,35290
80022,80022,2267641,94851
80023,80023,3174311,28855
80024,80024,420781,66
80025,80025,5723566,60889
80026,80026,273460,12917
80027,80027,7115297,97285
80028,80028,7238423,25313
80029,80029,5572225,10775
80030,80030,5339184,16839
80031,80031,5392219,78350
80032,80032,6435883,14657
80033,80033,5925548,12108
80034,80034,6449693,77864
80035,80035,4125427,78953
80036,80036,1635444,62497
80037,80037,6674021,88738
80038,80038,6207020,79937
80039,80039,7901058,49872
80040,80040,5207368,25461
80041,80041,940634,83240
80042,80042,3204041,56573
80043,80043,3381014,16231
80044,80044,5986434,50500
80045,80045,8856167,23491
80046,80046,3843006,71932
80047,80047,2141756,57571
80048,80048,9323337,33873
80049,80049,9142501,68281
80050,80050,7018059,28784
80051,80051,5470175,68547
80052,80052,289923,67126
80053,80053,2680199,16870
80054,80054,7294836,13150
80055,80055,2778730,86149
80056,80056,3275362,33318
80057,80057,8326972,69684
80058,80058,5541286,4960
80059,80059,3278760,93580
80060,80060,1553475,3263
80061,80061,9145344,20720
80062,80062,8949315,35962
80063,80063,3973588,57267
80064,80064,3344302,5442
80065,80065,3225407,52985
80066,80066,9981992,7515
80067,80067,7796875,7438
80068,80068,8611398,25604
80069,80069,7554313,29488
80070,80070,91348,97083
80071,80071,617398,98477
80072,80072,5601473,9759
80073,80073,2853286,79648
80074,80074,9133889,49006
80075,80075,4898263,5157
80076,80076,562663,23273
80077,80077,3956205,78980
80078,80078,8835130,84856
80079,80079,6389576,89612
80080,80080,7995764,27408
80081,80081,7619198,20724
80082,80082,4654408,19389
80083,80083,6179185,5014
80084,80084,8181141,69647
80085,80085,3184643,82014
80086,80086,2319277,83385
80087,80087,3571121,71756
80088,80088,3054759,63570
80089,80089,6361833,30808
80090,80090,1761812,85535
80091,80091,4058638,36808
80092,80092,8095125,82824
80093,80093,3357307,7161
80094,80094,9849790,80445
80095,80095,7025127,29319
80096,80096,7199584,44970
80097,80097,8509737,14172
80098,80098,9299854,63275
80099,80099,8546945,56303
80100,80100,1474680,38486
80101,80101,4318371,44040
80102,80102,8708474,33317
80103,80103,3241530,2068
80104,80104,9700601,38503
80105,80105,565525,75577
80106,80106,4363231,53318
80107,80107,915984,50822
80108,80108,7634703,48816
80109,80109,350884,76394
80110,80110,3244644,27884
80111,80111,7014866,67262
80112,80112,4122171,90177
80113,80113,7336162,22609
80114,80114,6321707,92714
80115,80115,2932397,86144
80116,80116,4440012,20516
80117,80117,4543373,50370
80118,80118,2753566,68673
80119,80119,7771461,29728
80120,80120,6272203,39957
80121,80121,3260494,61534
80122,80122,6305642,25986
80123,80123,1645229,68523
80124,80124,4993846,53289
80125,80125,2013065,16086
80126,80126,9553269,20895
80127,80127,3470564,66454
80128,80128,2735137,3
80129,80129,6627676,79290
80130,80130,3197127,87345
80131,80131,1162187,43659
80132,80132,6336025,96529
80133,80133,1694996,73023
80134,80134,5580318,25301
80135,80135,219981,14352
80136,80136,3752949,54591
80137,80137,4965374,45711
80138,80138,4554649,89941
80139,80139,4242668,94683
80140,80140,1238907,20343
80141,80141,633863,59855
80142,80142,4416814,19361
80143,80143,3321523,83056
80144,80144,7869850,51401
80145,80145,7652636,92614
80146,80146,984719,36758
80147,80147,5741026,62856
80148,80148,9211520,41979
80149,80149,8114849,16764
80150,80150,7921345,85169
80151,80151,6282149,66779
80152,80152,45339,91735
80153,80153,2311483,97418
80154,80154,9839235,98546
80155,80155,50210,60637
80156,80156,793832,74031
80157,80157,2094377,10832
80158,80158,5973061,62693
80159,80159,8735892,35050
80160,80160,1589926,68130
80161,80161,504971,24603
80162,80162,5799467,65312
80163,80163,2576822,21458
80164,80164,2031891,940
80165,80165,3214684,26762
80166,80166,9922937,28232
80167,80167,2541302,53757
80168,80168,8225886,83957
80169,80169,844421,87862
80170,80170,3386745,17674
80171,80171,6991922,80316
80172,80172,542361,5177
80173,80173,2631239,20313
80174,80174,7984704,40791
80175,80175,2775444,10242
80176,80176,9121112,19594
80177,80177,1640773,87867
80178,80178,35911,52629
80179,80179,6824898,83559
80180,80180,3008903,19027
80181,80181,9330238,64657
80182,80182,4707851,64813
80183,80183,6149796,70413
80184,80184,5602121,10397
80185,80185,7332625,81645
80186,80186,6834352,57782
80187,80187,7701598,94147
80188,80188,7710206,83771
80189,80189,5483525,99002
80190,80190,3915001,97890
80191,80191,7682515,66683
80192,80192,3783032,59875
80193,80193,5165141,4076
80194,80194,9523411,90827
80195,80195,7375976,23258
80196,80196,7558710,47923
80197,80197,8132906,14231
80198,80198,6986308,69592
80199,80199,8338176,62416
80200,80200,5048588,71677
80201,80201,7022372,57790
80202,80202,5188317,91621
80203,80203,1101204,49220
80204,80204,8776016,50859
80205,80205,5114701,65158
80206,80206,5620025,24239
80207,80207,926053,11349
80208,80208,1235518,12550
80209,80209,1031553,67818
80210,80210,7884496,94280
80211,80211,9921700,14815
80212,80212,4098989,82614
80213,80213,9464353,49206
80214,80214,6808920,23978
80215,80215,9241732,37387
80216,80216,4407814,9722
80217,80217,3283625,7011
80218,80218,9417855,85895
80219,80219,7994737,19656
80220,80220,3278741,75631
80221,80221,8084023,80604
80222,80222,2345975,73708
80223,80223,4511421,65102
80224,80224,8896855,2852
80225,80225,6383428,84424
80226,80226,6476407,31587
80227,80227,6145536,44339
80228,80228,6735864,21255
80229,80229,5829281,4769
80230,80230,2882251,70144
80231,80231,1043426,7335
80232,80232,8581329,57600
80233,80233,3948598,48200
80234,80234,5941647,89269
80235,80235,9734354,24697
80236,80236,3672572,4229
80237,80237,2869225,6053
80238,80238,8168313,26932
80239,80239,1921461,64325
80240,80240,5125377,27229
80241,80241,8089402,21277
